#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"1050","Villagers protest against the burial mortal remains of the Christian in West Singhbhum","2018-02-26 16:19:00","Singhbhūm, Pashchimi Singhbhum, Jharkhand, India","On 26th February 2018, Villagers protesting against the burial mortal remains of the Christian in Kadwadih village of West Singhbhum, Jharkhand.

Two villagers protest against the burial of the mortal remains because being a Christian and constantly been threatening that not to conduct last rites according to Christian faith. As per the report he became to the Christian faith in 1995.","Restricting access to public spaces and utilities,Women","22.5","85.5",YES,NO,
"1049","Believers were beaten up by a mob of hindutva extremists in front of the public  at Bettiah","2018-02-26 16:17:00","Pashchim Champāran, Pashchim Champaran, Bihar, India","On 26th February 2018, Believers were beaten up by a mob of hindutva extremists in front of the public  at Bettiah, West Champaran, Bihar.

Believers were on the way to Bettiah in a bus to attend a camp. An argument broke out in the bus regarding the seat which created a big ruckus in the bus. Without any relevance to the issue at hand, the Passenger who had affiliations with a religious extremist group, started shouting and yelling at the believers, alleging that they were involved in religious conversion activities. As soon as the bus reach Bettiah Bus station, a huge crowd of hindutva extremists were waiting for the unsuspecting believers. As the believers got out of the bus the hindutva extremists started questioning, shouting abusive with threats. they started to beaten up the believers and as the believers cried out for help, none of the passers-by intervened to stop the brutal assault or inquire.

The Traffic police hearing the cries tried to rescue them but was overpowered by the ruthless mob. Additional Police back-up was informed to get the situation under control. Believers were taken to the hospital &amp; Police recorded their statement.","Physical violence,Intimidation/Threats,Restricting access to public spaces and utilities,Women","27","84.5",YES,NO,
"1047","Hindutva extremists brutally beaten up Pastor and his family including women in Karimnagar","2018-02-26 14:34:00","Karimnagar, Telangana, 505001, India","On 26th February 2018, Hindutva extremists brutally beaten up Pastor and his family including women in Karimnagar, Telangana.

Pastor along with his family were praying in his home. They started praying from 10 am till 3.00 pm, a mob of hindutva extremists started to shout slogans against and asking them to come out of the house but when they didn't, these extremists entered their house and started to beaten up entire family including his father, brother and the women in the family.","Physical violence,Intimidation/Threats,Restrictions on religious assembly,Restricting access to public spaces and utilities,Trusted information source,Women,Children","18.434644","79.132265",YES,NO,
"1052","Christians were beaten up and forced to accept the Hindu religion if not Christians are not allowed to walk freely","2018-02-25 15:34:00","Khunti, Rānchī, Ranchi, Jharkhand, 835210, India","On 25th February 2018, Christians were beaten up and forced to accept the Hindu religion if not Christians are not allowed to walk freely in Adaki, Khunti, Jharkhand.

Around 158 people came on motorbikes and by foot and started to slogan against the Christians.They entered the church during the worship and they started to beat and threatening Christians telling how many of you are here.

They beat them up and took one of the Christians to the another Christian house. After reaching the house, when they didn’t find the concerned person so they entered the prayer hall of his house and broke the box and took the membership register and in the Prayer Hall, they broke the deity, chair, EVD and tore opened the donation pouch as well as the school books and notebooks of his children.

When his wife returned they asked her the whereabouts of her husband and threatened her. After that they pressured one of the Christians violently to leave the Christian faith and adopt the Hindu faith. They brought Christians to the Baandhu village and Village council was called upon. There, in the village council, the village head along with other people. There too they were forced to leave Christianity and to accept Hindu religion. Even then Christians were not ready to do it. Then they started to threaten them by saying that they will not let any of them walk on this land, will not let any of theirs dead bodies to be buried and will not even let them drink water from the wells of our village.

Hindutva extremists have decided  that on March 14, 2018, there will be arrangements for Christians to forcibly leave the Christianity and then forcibly adopted to Hinduism.","Physical violence,Damage or desecration of religious property or symbols,Intimidation/Threats,Restrictions on religious assembly,Restricting access to public spaces and utilities,Women,Children","23.077096","85.280046",YES,NO,
"1027","Pastor in police custody with the false accusation of religious conversion in Jaunpur","2018-02-19 18:14:00","Jaunpur, Uttar Pradesh, 222001, India","On 4th February 2018, Pastor in police custody with the false accusation of religious conversion in Jaunpur, Uttar Pradesh.

Hindutva extremists complaint about the pastor on false allegation of religious conversion and on the basis of the complaint police took the pastor. However, pastor was released after few hours.","Intimidation/Threats,Restrictions on religious assembly,Trusted information source","25.7472","82.689",YES,NO,
"1026","Pastor in police custody on the allegation of forceful conversion in Dhamtari","2018-02-19 18:12:00","Dhamtari, Chhattisgarh, India","On 9th February 2018, Pastor in police custody on the allegation of forceful conversion in Chikali village, Dhamtari, Chattisgarh.

There was a whatsapp video which was taken during a prayer over a demon possessed lady and hindutva extremists complaint to the police on the allegation of forceful conversion and police took the pastor in custody on the basis of the complaint.","Intimidation/Threats,Complicity of authorities,Charged under Freedom of  Religion Acts,Restrictions on religious assembly","20.537277","81.709151",YES,NO,
"1046","Hindutva extremists threatened and forced the Christians not to conduct prayer meeting and demanded to vacate the place","2018-02-18 17:17:00","Erode, Erode district, Tamil Nadu, 638001, India","On 18th February 2018, Hindutva extremists threatened and forced the Christians not to conduct prayer meeting and demanded to vacate the place in Kodumudi, Erode, Tamil Nadu.

While Church service was being conducted Hindutva extremists protested against outside the church premises and demanded from Christians to vacate the place.

The church is being conducting prayer meeting for more than 17 years in this area but for last three years church being conducting in a rented place in the same area. The church has around 100 members. The complaint has been registered in the police station.","Intimidation/Threats,Restrictions on religious assembly,Restricting access to public spaces and utilities,Trusted information source,Women,Children","11.330648","77.727652",YES,NO,
"1044","Hindutva extremist threatened Pastor with dire consequences for conducting prayer meeting in Dharmapuri","2018-02-11 16:42:00","Dharmapuri, Dharmapuri district, Tamil Nadu, 636700, India","On 11th February 20018, Hindutva extremist threatened Pastor with dire consequences for conducting prayer meeting in Dharmapuri, Tamil Nadu.

Hindutva extremist used abusive language towards pastor for conducting prayer meeting. Pastor complaint to the police station but so far police has not taken any action against the person neither they provided with the receiving of the complaint nor turned the complaint in to FIR. Pastor has been conducting prayer meeting for the past 10 years and church do have 12A certificate.","Intimidation/Threats,Restrictions on religious assembly","12.134799","78.158986",YES,NO,
"1024","Prayer meeting was disrupted and pastor was dragged to the police station by hindutva extremists","2018-02-10 16:36:00","Jaunpur, Uttar Pradesh, 222001, India","On 10th February 2018, Prayer meeting was disrupted and pastor was dragged to the police station by hindutva extremists in Badalapur, Jaunpur, Uttar Pradesh.

Village president informed the pastor not to continue the worship service. Prayer meeting was disrupted by Hindutva extremists pastor  dragged to Badalapur police station falsely alleging that he carries out fair investigation.

But due to pressure exerted by Christian groups and individual pastor was let off without any complaint.","Physical violence,Intimidation/Threats,Restrictions on religious assembly,Women,Children","25.7472","82.689",YES,NO,
"1042","Three days of prayer convention was stopped on the false allegation of religious conversion","2018-02-09 12:24:00","Surguja, Chhattisgarh, India","On 9th February 2018, three days of prayer convention was stopped on the false allegation of religious conversion in Surguja, Chattisgarh.

Group of Churches planning to have three days of convention from 8th to 10th March was halted by SDM of Sitapur on the complaint was submitted by the hindutv extremists on the allegation of carrying out religious conversion activities.","Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Women,Children","23.25","83",YES,NO,
"1025","A mob of hindutva extremists disrupted the prayer meeting and damaged the tiled roof and abused Christians","2018-02-07 17:27:00","Coimbatore, Coimbatore district, Tamil Nadu, India","On 7th February 2018, A mob of hindutva extremists disrupted the prayer meeting and damaged the tiled roof and abused Christians in Pollachi, Coimbatore, Tamil Nadu.


A mob came to the place worship and disturbed the service and damaged the tiled roof and abused the Christians and told them we will kill you all if you continue the service.

Pastor went to the local police station, but they have only filed Community Service Register. Pastor and 30 christian Leaders went to the Coimbatore SP office and filed a complaint about the incident and they have promised to file FIR and take action on these extremists.","Damage or desecration of religious property or symbols,Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Women,Children","11.001812","76.962842",YES,NO,
"1043","Preacher taken to the police custody on the false allegation of misguiding people in Vasai, Bangalore","2018-02-06 16:21:00","Bengaluru, Bangalore Urban, Karnataka, India","On 6th February 2018, Preacher taken to the police custody on the false allegation of misguiding people in Vasai, Bangalore, Karnataka.

Hindutva extremists gave a complaint to the police station about the preacher that he is misguiding the people by curing them through prayers at gospel gathering. On the basis of the complaint, police took the preacher to the police custody.","Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly","12.97912","77.5913",YES,NO,
"1054","Drunked men interrupted the Sunday worship service alleging that the church creating noise pollution","2018-02-04 17:11:00","East Godavari District, Andhra Pradesh, India","On 4th February 2018, Drunked men interrupted the Sunday worship service alleging that the church creating noise pollution in Komaragiripatnam, East Godavari, Andhra Pradesh.

Few drunk men entered the church and interrupted and alleging that the church is creating noise pollution and warned the pastor that they will come and beat him if he use the mike system.

Pastor told them that he is using a portable box and the noise limits only to the premises of the church building. Yet they said that they have problem and in fact this building is owned by the pastor and it is been for the last 10 years now.","Intimidation/Threats,Restrictions on religious assembly,Women,Children","17.233496","81.722599",YES,NO,
"1022","Around 50 hindutva extremists disrupted the church service and warned them with dire consequence.","2018-02-04 15:47:00","Bastar, Chhattisgarh, India","On 4th February 2018, Around 50 hindutva extremists disrupted the church service and warned them with dire consequence in Bastar, Chattisgarh.

Hindutva extremists stopped the prayer meeting and they started to beaten up the believers. They forced believers to leave the Christian faith and warned them that if they continue to worship here then they will finish off their life.","Physical violence,Intimidation/Threats,Restrictions on religious assembly,Restricting access to public spaces and utilities,Trusted information source,Women,Children","19.25","81.25",YES,NO,
"1048","Hindutva extremists burnt the gospel tracts and humiliated Christians in Medak","2018-02-03 15:38:00","Medak, Medak District, Telangana, 502246, India","On 3rd February 2018, Hindutva extremists burnt the gospel tracts and humiliated Christians in Medak, Telangana

Few Christians from neighboring village had come to Pulkal village to share Gospel. Hindutva extremist caught hold of the Christians and they burn the gospel tracts and humiliated them. A video was recorded by the extremists and circulated on social media. Christians are feeling insecure because of frequent incidents taking place here in Pulkal village.","Intimidation/Threats,Restricting access to public spaces and utilities,Trusted information source","17.749598","78.250002",YES,NO,
"1045","Church locked and area has been blocked on the baseless complaint by the hindutva extremists in Sonbhadra, Uttar Pradesh","2018-02-02 16:54:00","Sonbhadra, Uttar Pradesh, India","On 2nd February 2018, Church and area has been locked on the baseless complaint by the hindutva extremists in Mahariyo Village of Robertsganj, Sonbhadra District, Uttar Pradesh.

Hindutva extremists complaint to the police about the church and on the basis of that police came and locked the church for two days and even blocked the area. Later, Christian leaders got together and wrote an application to get the keys back.","Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Trusted information source,Women,Children","24.394383","83.072477",YES,NO,
"1023","Pastor was severely beaten up while he was teaching in a tuition center in Kanchipuram","2018-02-02 16:24:00","Kanchipuram, Kanchipuram district, Tamil Nadu, 631501, India","On 2nd February 2018, Pastor was severely beaten up while he was teaching in a tuition center in  Thailavaram, Kanchipuram,Tamil Nadu.

Two hindutva extremists entered in to the tuition center and they started to beaten up the pastor with chair, helmet and long sticks. Hindutva extremists searched for iron rod to beat him somehow he managed to escape with the help of some villagers.

Immediately pastor was taken to the hospital and given the complaint. Culprits are absconded to somewhere.","Physical violence,Intimidation/Threats,Trusted information source","12.836393","79.70533",YES,NO,
"1000","Police called up the pastor and told them to discontinue the prayer meeting at Coimbatore, Tamil Nadu.","2018-02-02 14:49:00","Coimbatore, Coimbatore district, Tamil Nadu, India","On 10th December 2017, Police called up the pastor and told them to discontinue prayer meeting at Negamam Village,Pollachi, Coimbatore, Tamil Nadu.

Policemen called up three pastors and told them not to continue with prayer meeting and to get the permission letter from the district authorities. This church has been ministering here for the last 22 years.","Intimidation/Threats,Complicity of authorities,Trusted information source,Women,Children","11.001812","76.962842",YES,NO,
"1021","Hindutva extremists forcefully reconverted the Christians to Hindu religion in Ganjam","2018-01-28 15:34:00","Ganjam, Ganjām, Odisha, 761026, India","On 28th January 2018, Hindutva extremists forcefully reconverted the Christians to Hindu religion in Soroda poli, Ganjam, Odisha.

Hindutva extremists forced the Christians to change their religion in to Hindu. Eight families were forced to change their religion and others were threatened by the hindutva extremists.

The Christians went to the police station and filed the complaint, Police said, we will investigate the incident and we will inform you.","Intimidation/Threats,Complicity of authorities,Charged under Freedom of  Religion Acts,Trusted information source,Women,Children","19.388602","85.049464",YES,NO,
"1020","A Mob of hindutva extremists attacked a house church in Ambedkar Nagar.","2018-01-28 15:28:00","Ambedkar Nagar, Uttar Pradesh, India","On 28th January 2018, A Mob of hindutva extremists attacked a house church in Narottampur Villag, Ambedkar Nagar, Uttar Pradesh.


Hindutva extremists complaint to the police station. Police came and arrested around 10 believers who were peacefully worshiping in their own home. With the help of local political leaders they were released on next day afternoon.","Physical violence,Intimidation/Threats,Charged under Freedom of  Religion Acts,Restrictions on religious assembly,Trusted information source,Women,Children","26.469675","82.845864",YES,NO,
"1019","Church was burnt down to ashes by the hindutva extremist in Sangareddy.","2018-01-28 15:19:00","Sangareddy, Sangareddy District, Telangana, 502001, India","On 28th January 2018, Church was burnt down to ashes by the hindutva extremist in Atnuru Village, Sangareddy, Telangana.

Hindutva extremists burnt down the church and later it came to know that Pastor along with Christians and extremists had settled the matter through a compromise. Though the advocates connected with Pastor and explain to the essentials of filing complaint against culprits.

However, Pastor responded saying that he did not want to get into further trouble with extremists. Hence said did not want to pursue the matter.","Damage or desecration of religious property or symbols,Intimidation/Threats,Restrictions on religious assembly,Trusted information source,Women,Children","17.615515","78.081722",YES,NO,
"1016","Police called pastor to discontinue conducting worship services in Coimbatore","2018-01-24 13:30:00","Coimbatore, Coimbatore district, Tamil Nadu, India","On 24th January 2018, Police called pastor to discontinue conducting worship services in  Saravanampatti, Coimbatore, Tamil Nadu.

Police called up the pastor and asked to get a permission letter and he has to get an approval from collectors office then only he can conduct the prayer meeting.

For the past two years the church members have been meeting peacefully, without any issues from any of the neighbors or from the house owner. The police told him that the hindutva extremists have complained against about six churches in this area. When the pastor asked for a written notice from the police, the police denied issuing any such notice. Due to pressure from the police the pastor wants to approach the Collector to get the required approval.","Intimidation/Threats,Restrictions on religious assembly,Trusted information source,Women,Children","11.001812","76.962842",YES,NO,
"1055","Christians were beaten up by the hindutva extremists in Gaura Viilage, Kullu, Himachal Pradesh.","2018-01-22 17:25:00","Kullu, Himachal Pradesh, India","On 22nd January 2018, Christians were beaten up by the hindutva extremists in Gaura Viilage, Kullu, Himachal Pradesh.

An evangelist has been conducting Christian prayers in a rented premise at Dura village of Kullu since 2010.
On 16 Jan 2018, he and another Christian evangelist, were heading to the nearby bus stop after concluding a prayer meeting there at 1:30 pm when they were stopped by the hindutva extremist residents of Gaura village, questioned them about their religious activities in that area.The trouble maker then started to speak very aggressively and began to falsely accuse them of carrying out religious conversion work by force and fraud.

When the Christians refuted their charges, they were beaten up by their accusers and also warned that they would be burnt alive if they ever dared to visit the area again. An FIR was filed on 18 Jan 2017 against the aggressors at the Nirmand Police Station under sections 341, 323, 506 and 34 of the Indian Penal Code.","Physical violence,Intimidation/Threats,Restrictions on religious assembly,Trusted information source","31.880685","77.435767",YES,NO,
"1051","Hindutva extremist burned the Bibles and threatened the Christians with dire consequences in Singotam","2018-01-21 15:23:00","K M C VENKATADRI nagar park, Kurnool, Kurnool District, Andhra Pradesh, 518001, India","On 21st January 2018, Hindutva extremist burned the Bibles and threatened the Christians with dire consequences in Singotam Village, Nagar Kurnool, Telangana.

Hindutva extremists snatched the car key from the Christians and taken out the Bibles from their vehicle and burnt the Bibles.

Hindutva extremists threatened the Christians with dire consequences if they continue to distribute the Bibles","Damage or desecration of religious property or symbols,Intimidation/Threats,Restricting access to public spaces and utilities","20.593684","78.96288",YES,NO,
"1018","Pastor is taken to police custody on account of his Christian faith and conducting Sunday prayer meeting","2018-01-21 14:59:00","Firozabad, Uttar Pradesh, 283203, India","On 21st January 2018, Pastor is taken to police custody on account of his Christian faith and conducting Sunday prayer meeting in Firozabad, Uttar Pradesh.

A complaint was submitted by youth wing of Hindutva extremists against Pastor,his wife and associate Pastor. Pastor's wife was sent to Mahila Thana (Women Cell). Youth wing of Hindutva extremist had surrounded the Police Station in order to have complaint registered against Christians by putting pressure on.

Hindutva extremist were detained by the police for two hours and released him later.
It was informed that Christians were let off the same day.","Intimidation/Threats,Restrictions on religious assembly,Trusted information source,Women,Children","27.152799","78.399144",YES,NO,
"1015","Pastor has booked falsely under the anti conversion law in Jhabua","2018-01-21 13:09:00","Jhābua, Jhabua, Madhya Pradesh, India","On 21st January 2018, Pastor has booked falsely under the anti conversion law in Jhabua.

Pastor has been falsely implicated in the case of religious conversion at Sajely village in Jhabua Madhya Pradesh. Pastor has booked under anti-conversion laws Section 3 &amp; 4 and other section which are yet to be identified.","Intimidation/Threats,Complicity of authorities,Trusted information source","22.5","74.5",YES,NO,
"1009","Pastor Gideon Periyaswamy was found hung in his one room house beside the church building in Kanchipuram, Tamil Nadu.","2018-01-20 14:39:00","Kanchipuram, Kanchipuram district, Tamil Nadu, 631501, India","On 20th January 2018, Pastor Gideon Periyaswamy was found hung in his one room house beside the church building in Adayachery Village in Kanchipuram, Tamil Nadu.  Pastor was found hung from the thatched roof of his house early a week after he complained to police about opposition from Hindutva extremists.

Congregation members said they found the body of hanging from a rope in his one-room house beside the church building, but that his knees were bent stiff, as if others had placed him in the noose after his death. He was 43.

He became a believer 25 years ago, Pastor Gideon was single and served as pastor in Adayachery for more than 12 years, his close friend, pastor Azariah Reuben. “The local hindutva extremists were not happy with growing Christianity,” Pastor Reuben said. “They had several times tried to stop the ministry.”","Trusted information source","12.836393","79.70533",YES,NO,
"1008","Police informed Pastor not to continue the service till he produce the permission letter","2018-01-20 12:24:00","Coimbatore, Coimbatore district, Tamil Nadu, India","On 20th January 2018, Police informed Pastor not to continue the service till he produce the permission letter in Coimbatore, Tamil Nadu.

Pastor informed us that the police came after the service and told not to conduct the service without obtaining permission from the District Collector.

Police informed that around 30 individuals have complained against about the prayer meeting at the local police station on 20 Jan 2018 stating church activities are happening without having any official permission. Hence, Police have told Christians that prayer meetings cannot continue without any official permission.","Complicity of authorities,Restrictions on religious assembly,Trusted information source,Women,Children","11.001812","76.962842",YES,NO,
"1006","Pastor was beaten up by the hindutva extremists and villagers in Tanjavur.","2018-01-16 16:59:00","Tanjavur Street, Panagal Park, Ward 136, Zone 10 Kodambakkam, Chennai, Chennai district, Tamil Nadu, 600 017, India","On 16th January 2018, Pastor was beaten up by the hindutva extremists and villagers in Tanjavur.

Pastor was beaten up on account of his Christian faith and for doing the ministry activities. Pastor was accused of forceful conversion also by the inspector without any investigation.","Physical violence,Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly","13.04109","80.229529",YES,NO,
"1003","Villagers oppose burial of mortal remains of a Christian in Bastar.","2018-01-16 15:46:00","Bastar, Chhattisgarh, India","On 16th January 2018, Villagers oppose burial of mortal remains of a Christian in Bastar.

Villagers did not allow to bury a believer dead boy because she became a Christian. After the police intervention in the matter they were able to bury mortal remains in the village graveyard.","Intimidation/Threats,Restricting access to public spaces and utilities,Trusted information source","19.25","81.25",YES,NO,
"1010","Pastor in police custody on the complaint by the hindutva extremist in Bulandshahr.","2018-01-15 14:56:00","Bulandshahr, Uttar Pradesh, 203001, India","On 15th January 2018, Pastor in police custody on the complaint by the hindutva extremist in Bulandshahr, Uttar Pradesh.

A group of hindutva extremists barged in to the prayer meeting and falsely accused of carrying out religious conversion work. Police was called up and took pastor in police custody.","Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Trusted information source","28.416667","77.833333",YES,NO,
"1017","Hindutva extremists vandalized the church and threatened the church members with dire consequences in Tirunelveli","2018-01-15 14:37:00","Tirunelveli, Tirunelveli Kattabo, Tamil Nadu, India","On 15th January 2018, Hindutva extremists vandalized the church and threatened the church members with dire consequences in Tirunelveli, Tamil Nadu.

Church had an opening ceremony where hindutva extremists object the ceremony and they went went on and complained at the local police station that the church is converting the locals.

On next Sunday during worship service hindutva extremists barged into the church, damaged the plastic chairs and threatened the church members with dire consequences. The local police registered a complaint against few Christian believers and is now threatening the pastor and believers not to assemble for worship.","Damage or desecration of religious property or symbols,Intimidation/Threats,Complicity of authorities,Charged under Freedom of  Religion Acts,Trusted information source,Women,Children","8.729526","77.685235",YES,NO,
"1013","Mob of around 1000 people entered the church and bunt the church properties at Nowshera","2018-01-15 12:44:00","Rajauri, Jammu and Kashmir, India","On 15th January 2018, Mob of around 1000 people entered the church and bunt the church properties in Sehal Village, Nowshera Jammu &amp; Kashmir.

Hindutva extremists entered the church and burnt the entire church building. Also they went ahead and destroyed other properties belongs to the Christians around the area.

Unfettered violence was meted out against the church properties and its members by the mob stating that the church members were purportedly responsible for the death of a person in Punjab. The lady went for a treatment in Jalandhar for some time and she passed away there due to sickness and the people of this villagers said that the church is responsible for her death.

Also the mob desecrated the church premises by cremating her mortal remains at the entrance of the church. It is apparent that the church at Sehal village and its members are being targeted for being minorities belonging to Christian community and their religious sentiments have been deliberately trampled.

In fact, all Christians in the village have been threatened by the hindutva extremists with ex-communication by villagers of the majority community. A complaint has already been filed before the Inspector General of Police, Jammu and Kashmir to constitute a Special Investigation Team to investigate this grave incident. A rough approximate of the loss caused to the properties of the church and the Christians residing in Sehal village is 13, 27, 300/-","Damage or desecration of religious property or symbols,Intimidation/Threats,Restrictions on religious assembly,Trusted information source,Women,Children","33.220281","74.817492",YES,NO,
"1028","Three Nepalese Christian have been arrested and sent to district jail in Shahjahanpur","2018-01-10 18:15:00","Shahjahanpur, Uttar Pradesh, India","On 10th January 2018, Three Nepalese Christian have been arrested and sent to district jail in Shahjahanpur, Uttar Pradesh.

Three Nepalese Christian citizens have been arrested and sent to jail for allegedly spreading Christianity among the local residents.

Officials said that the trio was booked under IPC Section 295A (deliberate and malicious acts intended to outrage religious feelings of any class by insulting its religion or religious beliefs) on Wednesday and was sent to the district jail after being produced in a court on 11 Jan 2017.","Intimidation/Threats,Complicity of authorities,Charged under Freedom of  Religion Acts,Trusted information source","27.966043","79.775837",YES,NO,
"1005","A mob of hindutva extremists brutally beaten up all the believers indiscriminately in Ganjam.","2018-01-07 16:39:00","Ganjam, Ganjām, Odisha, 761026, India","On 7th January 2018, A mob of hindutva extremists brutally beaten up all the believers indiscriminately in Ganjam, Odisha.

Pastor lives in  Mandasa village in Srikakulam district of the Indian state of Andhra Pradesh. This village lies in the border of the State of Odisha.

Around 20 believers gathered for the worship service, suddenly a mob of hindutva extremists along with the local villagers surrounded the house and they brutally beaten up all the believers indiscriminately, with sticks and stones. 3 members suffered serious head injuries.

Pastor and his father suffered critical injuries and had to be hospitalized for treatment. On the 8th, Police contacted Pastor and summoned him and the congregation, though badly injured, to the Police Station.  The persecutors were also summoned. Police mediated over the situation and let off the persecutors without any charges. However, Pastor was arrested and detained at the Police Station on charges of conversion.

Police accused him of visiting Odisha from Andhra Pradesh to convert people. Later Pastor has been released on bail.","Physical violence,Intimidation/Threats,Complicity of authorities,Charged under Freedom of  Religion Acts,Restrictions on religious assembly,Trusted information source,Women,Children","19.388602","85.049464",YES,NO,
"1007","Over 25 Christians abandoned their homes, land, cattle and fled to the nearby heavily forested area and mountains, seeking for shelter","2018-01-05 11:04:00","Palghar, Thane, Maharashtra, 401400, India","On 5th January 2018, Over 25 Christians abandoned their homes, land, cattle and fled to the nearby heavily forested area and mountains, seeking for shelter in Palghar, Maharastra. The Village Heads had come to a consensus after a meeting, that a Prayer hall in the village, must be demolished Dahanu Taluk between Mumbai and Surat, which is in Palghar District of Maharashtra.

On the 06th they served notice and send people to demolish the Church. Totally unprepared for this hostile turn of events, Christians resisted all attempts to demolish the Church Building. They approached the local Police Station in Dahanu, the Superintendent of Police (SP), Palgar District, asking for Police Protection for the Christians and for the Church building in the village.

The Police were reluctant to accept the application. They said, “don’t write that the Villagers are threatening; instead write that there is some trouble in the village. Also, don’t mention that you need ‘Police protection’ instead mention ‘support from the Police ‘in the application”. Around 40 believers had to wait the whole day – from 8.00 am until late 7:30 pm, to re-write the application. After much paperwork and bureaucracy, the application was accepted. The believers are mostly the Warlis who are an indigenous tribe or Adivasis, living in mountainous as well as coastal areas of Maharashtra-Gujarat border and surrounding areas.
On Sunday, 07th January 2017, 2 Evangelists and 6 believers from 3 different villages joined the local Christians for Sunday worship. As a Police Complaint was lodged at Dahanu Police Station, 3 Policemen were sent for our protection. The worship service started at 10.30 am and concluded at 1.15 pm. In the presence of the Police, the situation was calm; the worship meeting with Communion service was peaceful. After the Service was over, Police left the venue as things were normal and the team got ready to leave. As the team were packing up to leave, a group of 100 hindutva extremists and local villagers – some drunken men surrounded the team. They blocked the road with branches that were covered with thorns. They verbally and physically assaulted them. A woman belonging to the team, took away the helmet and motor-bike key of the Pastor. The Police were informed, and they rushed back to normalize the situation and rescued the believers to safety. Unfortunately, the aftermath of this incident, precipitated a violent reaction and the Christians that were residents of the village, were attached by the locals. Armed with weapons and lathis, they converged on the houses of the Christians.

Fearing escalation of violence and for their lives, over 25 Christians abandoned their homes, their land, their cattle, and fled to the nearby heavily forested area and mountains, seeking shelter. Hungry and exhausted, around 12 of them have been rescued and temporarily resettled in other nearby communities. However, around 15 Christians are still unaccounted for. A search of the rest of the Christians is underway. The Prayer hall has been completely vandalized – the sanctity of the sanctuary desecrated, the doors, windows, chairs and tables, musical instruments destroyed.&quot;","Physical violence,Damage or desecration of religious property or symbols,Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Restricting access to public spaces and utilities,Trusted information source,Women,Children","19.697875","72.768694",YES,NO,
"1002","A huge mob of 800 persons unleashed violence in the Christian college at Vidisha, Madhya Pradesh.","2018-01-04 15:33:00","Vidisha, Madhya Pradesh, India","On 4th January 2018, A huge mob of 800 persons unleashed violence in the Christian college at Vidisha, Madhya Pradesh.

Students from the majority with the intent of challenging the autonomy of unaided Christian minority institution and to create communal disharmony that they demanded that the college permit them to conduct prayers akin to hindu prayers within the college compound.

Upon being denied the same, a huge mob of 800 persons unleashed violence on the college on 4.1.2018. They stated that the will go ahead with their plans. A writ petition was filed in the High Court of Madhya Pradesh in Jabalpur, seeking its direction to the district administration to ensure the security and autonomy of the College.","Intimidation/Threats,Restricting access to public spaces and utilities,Women,Children","23.916667","78",YES,NO,
"1004","Pastor was beaten up and warned him with dire consequence if he continue to minister.","2018-01-03 15:58:00","East Godavari, Andhra Pradesh, India","On 3rd January 2018, Pastor was beaten up and warned him with dire consequence if he continue to minister in Uppada Village of East Godavari, Andra Pradesh.

Pastor was on his way to bank after the prayer meeting. Around 5 hindutva extremists caught hold of him and beaten up severely. They took away his bike, mobile and wrist watch etc and warned him with dire consequences in he continue to do the ministry here.

Pastor had visited local police station to lodge a complaint on this matter, but it was not accepted.","Physical violence,Intimidation/Threats,Complicity of authorities,Restricting access to public spaces and utilities,Trusted information source","17.233496","81.722599",YES,NO,
"1011","Christian was attacked by hindutva extremists at Dantewada, Chattisgarh.","2018-01-01 14:58:00","Dantewada, Chhattisgarh, 494449, India","On 1st January 2018, Christian was attacked by hindutva extremists at Geedam, Dantewada, Chattisgarh.

A believer was attacked by a group of hindutva extremists. When he went to the police station to register the complaint, police denied to take the complaint from him.","Physical violence,Intimidation/Threats,Complicity of authorities,Restrictions on religious assembly,Trusted information source","18.924075","81.311125",YES,NO,
"989","Pastor and believers were beaten up severely by the hindutva extremists at Vaishali","2017-12-31 16:11:00","Vaishāli, Vaishali, Bihar, India","On 31st December 2017, Pastor and believers were beaten up severely by the hindutva extremists at Karhaniya village, near to Mahua village of Vaishali District of Bihar.

A group of 10 hindutva extremists barged in to the worship service and beaten up pastor and the believers including the women in the church saying that Christians are carrying out religious conversion work.  Attack was quite brutal that two of the believers bled profusely and one of them had bone cracked.

Christians went to the police station on 2nd January,2018 but police asked them to come in the next day, when the Christians informed about the incidents to the police, Police wanted to settled the matter through a compromise.","Physical violence,Intimidation/Threats,Restrictions on religious assembly,Trusted information source,Women,Children","25.75","85.416667",YES,NO,
